domain,tld,status,description,ollama_country,final_country,processed_at
https://www.bactontransport.co.uk/.com,com,EVIDENCE,Company: https://www.bactontransport.co.uk/. Entry ID: 98575. Action Date: 10/04/2025,United Kingdom,United Kingdom,2025-10-21T10:15:46.069281
https://www.c-mec.be/.com,com,EVIDENCE,Company: https://www.c-mec.be/. Entry ID: 98985. Action Date: 10/04/2025,Belgium,Belgium,2025-10-21T10:15:46.608034
https://www.telecontrolspa.it/.com,com,EVIDENCE,Company: https://www.telecontrolspa.it/. Entry ID: 101260. Action Date: 01/04/2025,Italy,Italy,2025-10-21T10:15:47.088260
https://www.njcpa.org/.com,com,EVIDENCE,Company: https://www.njcpa.org/. Entry ID: 112980. Action Date: 17/02/2025,United States,United States,2025-10-21T10:15:47.564374
https://www.tuv-nord.com/in/en/home/.com,com,EVIDENCE,Company: https://www.tuv-nord.com/in/en/home/. Entry ID: 116813. Action Date: 03/01/2025,India,India,2025-10-21T10:15:48.188988
https://www.lorettohospital.org/.com,com,EVIDENCE,Company: https://www.lorettohospital.org/. Entry ID: 119177. Action Date: 02/02/2025,United States,United States,2025-10-21T10:15:48.813583
https://www.nationz.com.cn/.com,com,DISCLOSED,Company: https://www.nationz.com.cn/. Entry ID: 117636. Action Date: 08/02/2025,China,China,2025-10-21T10:15:49.367837
https://sac.justice.bg/.com,com,EVIDENCE,Company: https://sac.justice.bg/. Entry ID: 130919. Action Date: 27/01/2025,Bulgaria,Bulgaria,2025-10-21T10:15:49.886840
https://www.aishutech.com/.com,com,DISCLOSED,Company: https://www.aishutech.com/. Entry ID: 126774. Action Date: 20/01/2025,United States,United States,2025-10-21T10:15:50.378505
https://www.cellc.co.za/.com,com,DISCLOSED,Company: https://www.cellc.co.za/. Entry ID: 107015. Action: Leak. Action Date: 04/11/2024,South Africa,South Africa,2025-10-21T10:15:51.681085
https://interiormetals.com/.com,com,DISCLOSED,Company: https://interiormetals.com/. Entry ID: 175032. Action Date: 23/09/2024,United States,United States,2025-10-21T10:15:52.154774
https://infiled.com/.com,com,DISCLOSED,Company: https://infiled.com/. Entry ID: 162247. Action Date: 01/11/2024,unknown,United States,2025-10-21T10:15:52.604696
http://www.ngyy.com/.com,com,DISCLOSED,Company: http://www.ngyy.com/. Entry ID: 174529. Action Date: 10/10/2024,United States,United States,2025-10-21T10:15:53.118043
https://www.hellmich.com/.com,com,EVIDENCE,Company: https://www.hellmich.com/. Entry ID: 187210. Action Date: 10/08/2024,unknown,United States,2025-10-21T10:15:53.724592
https://www.sabesp.com.br/.com,com,DISCLOSED,Company: https://www.sabesp.com.br/. Entry ID: 177742. Action Date: 17/10/2024,Brazil,Brazil,2025-10-21T10:15:54.228679
https://www.universite-paris-saclay.fr/.com,com,DISCLOSED,Company: https://www.universite-paris-saclay.fr/. Entry ID: 197145. Action Date: 11/08/2024,France,France,2025-10-21T10:15:54.745854
https://www.fursan.com.sa/.com,com,DISCLOSED,Company: https://www.fursan.com.sa/. Entry ID: 196174. Action Date: 06/09/2024,Saudi Arabia,Saudi Arabia,2025-10-21T10:15:55.397431
https://vop.cz/en/.com,com,DISCLOSED,Company: https://vop.cz/en/. Entry ID: 197029. Action Date: 18/08/2024,Czech Republic,Czech Republic,2025-10-21T10:15:55.935415
https://www.jangho.com/.com,com,DISCLOSED,Company: https://www.jangho.com/. Entry ID: 207567. Action Date: 11/08/2024,United States,United States,2025-10-21T10:15:56.445099
https://www.lwtech.edu/.com,com,DISCLOSED,Company: https://www.lwtech.edu/. Entry ID: 234198. Action Date: 15/06/2024,United States,United States,2025-10-21T10:15:56.924920
https://www.alkaram.com/.com,com,DISCLOSED,Company: https://www.alkaram.com/. Entry ID: 244569. Action Date: 17/05/2024,unknown,United States,2025-10-21T10:15:57.675352
https://www.lagogroup.it/.com,com,DISCLOSED,Company: https://www.lagogroup.it/. Entry ID: 160780. Action Date: 04/06/2024,Italy,Italy,2025-10-21T10:15:58.228827
https://www.valisana.be.com,com,DISCLOSED,Company: https://www.valisana.be. Entry ID: 239556. Action Date: 20/07/2024,Belgium,Belgium,2025-10-21T10:15:58.863663
https://www.sibanyestillwater.com.com,com,DISCLOSED,Company: https://www.sibanyestillwater.com. Entry ID: 239926. Action Date: 11/07/2024,South Africa,South Africa,2025-10-21T10:15:59.747545
https://www.guaranteedsupply.com.com,com,EVIDENCE,Company: https://www.guaranteedsupply.com. Entry ID: 254640. Action Date: 11/06/2024,Unknown,United States,2025-10-21T10:16:00.765326
https://www.riversoft.net.com,com,EVIDENCE,Company: https://www.riversoft.net. Entry ID: 254358. Action Date: 30/06/2024,Nigeria,Nigeria,2025-10-21T10:16:01.283446
https://www.kuipercompagnons.nl.com,com,DISCLOSED,Company: https://www.kuipercompagnons.nl. Entry ID: 160743. Action Date: 24/06/2024,Netherlands,Netherlands,2025-10-21T10:16:01.804165
https://www.infomedika.com.com,com,DISCLOSED,Company: https://www.infomedika.com. Entry ID: 253587. Action Date: 05/07/2024,unknown,United States,2025-10-21T10:16:02.369791
https://www.ronglian.com.com,com,DISCLOSED,Company: https://www.ronglian.com. Entry ID: 241730. Action Date: 29/06/2024,China,China,2025-10-21T10:16:03.595427
https://www.cri.com.com,com,DISCLOSED,Company: https://www.cri.com. Entry ID: 264862. Action Date: 02/06/2024,United States,United States,2025-10-21T10:16:04.123273
https://www.garsa.com.com,com,DISCLOSED,Company: https://www.garsa.com. Entry ID: 270286. Action Date: 29/05/2024,Egypt,Egypt,2025-10-21T10:16:05.372712
https://www.francescoparisi.com.com,com,DISCLOSED,Company: https://www.francescoparisi.com. Entry ID: 269927. Action Date: 29/05/2024,unknown,United States,2025-10-21T10:16:06.112065
https://apoteket-online.dk.com,com,EVIDENCE,Company: https://apoteket-online.dk. Entry ID: 282320. Action Date: 01/06/2024,Denmark,Denmark,2025-10-21T10:16:06.596451
https://www.unitedurology.com.com,com,EVIDENCE,Company: https://www.unitedurology.com. Entry ID: 302042. Action Date: 04/05/2024,unknown,United States,2025-10-21T10:16:07.182950
https://www.advancepress.com.au.com,com,EVIDENCE,Company: https://www.advancepress.com.au. Entry ID: 301525. Action Date: 17/03/2024,Australia,Australia,2025-10-21T10:16:07.677576
https://www.starandgarter.org.com,com,EVIDENCE,Company: https://www.starandgarter.org. Entry ID: 301290. Action Date: 03/04/2024,United States,United States,2025-10-21T10:16:08.174546
https://www.jnstone.com.com,com,EVIDENCE,Company: https://www.jnstone.com. Entry ID: 300879. Action Date: 03/04/2024,unknown,United States,2025-10-21T10:16:08.770322
https://www.hedbergsab.com.com,com,DISCLOSED,Company: https://www.hedbergsab.com. Entry ID: 296809. Action Date: 28/03/2024,unknown,United States,2025-10-21T10:16:10.016175
https://www.cressex.org.com,com,DISCLOSED,Company: https://www.cressex.org. Entry ID: 296386. Action Date: 25/03/2024,United States,United States,2025-10-21T10:16:10.516672
https://www.bergebulk.com.com,com,EVIDENCE,Company: https://www.bergebulk.com. Entry ID: 301553. Action Date: 18/04/2024,United States,United States,2025-10-21T10:16:11.800671
https://www.abs-cbn.com.com,com,DISCLOSED,Company: https://www.abs-cbn.com. Entry ID: 299807. Action Date: 28/03/2024,Philippines,Philippines,2025-10-21T10:16:12.362297
https://www.gantan.co.jp.com,com,EVIDENCE,Company: https://www.gantan.co.jp. Entry ID: 303567. Action Date: 20/03/2024,Japan,Japan,2025-10-21T10:16:12.807203
https://www.iolaw.ca/.com,com,EVIDENCE,Company: https://www.iolaw.ca/. Entry ID: 303261. Action Date: 23/04/2024,Canada,Canada,2025-10-21T10:16:13.315106
https://www.crescentpointenergy.com/.com,com,DISCLOSED,Company: https://www.crescentpointenergy.com/. Entry ID: 246253. Action Date: 23/04/2024,Canada,Canada,2025-10-21T10:16:13.829027
https://www.hkct.edu.hk/.com,com,DISCLOSED,Company: https://www.hkct.edu.hk/. Entry ID: 320617. Action Date: 13/02/2024,Hong Kong,Hong Kong,2025-10-21T10:16:14.418885
https://www.sterch.com/.com,com,DISCLOSED,Company: https://www.sterch.com/. Entry ID: 313770. Action Date: 08/03/2024,United States,United States,2025-10-21T10:16:14.939652
https://www.awt.com.pk/.com,com,DISCLOSED,Company: https://www.awt.com.pk/. Entry ID: 310717. Action Date: 14/04/2024,Pakistan,Pakistan,2025-10-21T10:16:15.602244
https://www.hirshindustries.com/.com,com,DISCLOSED,Company: https://www.hirshindustries.com/. Entry ID: 310515. Action Date: 24/02/2024,Unknown,United States,2025-10-21T10:16:16.162699
https://www.bankbanten.co.id/.com,com,DISCLOSED,Company: https://www.bankbanten.co.id/. Entry ID: 312504. Action Date: 07/07/2023,Indonesia,Indonesia,2025-10-21T10:16:16.829000
https://www.lopesan.com/.com,com,DISCLOSED,Company: https://www.lopesan.com/. Entry ID: 316208. Action Date: 22/03/2024,United States,United States,2025-10-21T10:16:18.106806
https://www.hal-allergy.com/.com,com,DISCLOSED,Company: https://www.hal-allergy.com/. Entry ID: 356276. Action Date: 18/02/2024,unknown,United States,2025-10-21T10:16:18.706123
https://www.gcanederland.nl/.com,com,DISCLOSED,Company: https://www.gcanederland.nl/. Entry ID: 354419. Action Date: 16/02/2024,Netherlands,Netherlands,2025-10-21T10:16:19.161063
https://www.webber.edu/.com,com,EVIDENCE,Company: https://www.webber.edu/. Entry ID: 362455. Action Date: 20/01/2024,United States,United States,2025-10-21T10:16:19.662866
https://www.wangkanai.co.th/.com,com,DISCLOSED,Company: https://www.wangkanai.co.th/. Entry ID: 338138. Action Date: 29/12/2023,Thailand,Thailand,2025-10-21T10:16:20.138486
https://www.rapidgranulator.com/.com,com,DISCLOSED,Company: https://www.rapidgranulator.com/. Entry ID: 339277. Action Date: 28/01/2024,unknown,United States,2025-10-21T10:16:21.381410
https://www.shipleys.com/.com,com,DISCLOSED,Company: https://www.shipleys.com/. Entry ID: 365128. Action Date: 05/01/2024,United States,United States,2025-10-21T10:16:22.109216
https://www.hblcpa.com/.com,com,DISCLOSED,Company: https://www.hblcpa.com/. Entry ID: 360947. Action Date: 25/11/2023,United States,United States,2025-10-21T10:16:23.494562
https://www.hawbakerengineering.com/.com,com,DISCLOSED,Company: https://www.hawbakerengineering.com/. Entry ID: 377086,unknown,United States,2025-10-21T10:16:24.077250
https://www.hoepharma.com.my/.com,com,DISCLOSED,Company: https://www.hoepharma.com.my/. Entry ID: 375442. Action Date: 19/11/2023,Malaysia,Malaysia,2025-10-21T10:16:24.739547
https://www.promerica.com.do/.com,com,EVIDENCE,Company: https://www.promerica.com.do/. Entry ID: 400203. Action Date: 08/12/2023,Dominican Republic,Dominican Republic,2025-10-21T10:16:25.762203
https://www.dameronhospital.org/.com,com,DISCLOSED,Company: https://www.dameronhospital.org/. Entry ID: 407928,United States,United States,2025-10-21T10:16:26.357544
https://www.alpsltd.co.uk/.com,com,EVIDENCE,Company: https://www.alpsltd.co.uk/. Entry ID: 433929. Action Date: 04/11/2023,United Kingdom,United Kingdom,2025-10-21T10:16:26.940696
https://www.firstfinancialsecurity.com/.com,com,SOLD,Company: https://www.firstfinancialsecurity.com/. Entry ID: 433678. Action Date: 19/10/2023,United States,United States,2025-10-21T10:16:27.437802
https://www.wgh.org/.com,com,SOLD,Company: https://www.wgh.org/. Entry ID: 430507. Action Date: 23/09/2023,unknown,United States,2025-10-21T10:16:28.700533
https://www.vanoirschot.be/.com,com,DISCLOSED,Company: https://www.vanoirschot.be/. Entry ID: 478309. Action Date: 30/09/2023,Belgium,Belgium,2025-10-21T10:16:29.424626
https://www.hawkins.com/.com,com,DISCLOSED,Company: https://www.hawkins.com/. Entry ID: 466877. Action Date: 03/09/2023,United States,United States,2025-10-21T10:16:29.934194
https://www.radleylondon.com/.com,com,DISCLOSED,Company: https://www.radleylondon.com/. Entry ID: 479629. Action Date: 29/08/2023,United Kingdom,United Kingdom,2025-10-21T10:16:30.506063
https://www.sacfinance.com/.com,com,DISCLOSED,Company: https://www.sacfinance.com/. Entry ID: 494128. Action: Leak. Action Date: 03/06/2023,unknown,United States,2025-10-21T10:16:31.089494
https://www.lkhs.com.sg/.com,com,EVIDENCE,Company: https://www.lkhs.com.sg/. Entry ID: 534745. Action Date: 02/07/2023,Singapore,Singapore,2025-10-21T10:16:32.369006
https://www.customerelation.com/.com,com,EVIDENCE,Company: https://www.customerelation.com/. Entry ID: 577258. Action: Leak. Action Date: 01/06/2023,United States,United States,2025-10-21T10:16:32.896636
https://www.pradagayoso.com/.com,com,DISCLOSED,Company: https://www.pradagayoso.com/. Entry ID: 621649. Action Date: 08/06/2023,unknown,United States,2025-10-21T10:16:34.178052
https://www.robertoverino.com/.com,com,DISCLOSED,Company: https://www.robertoverino.com/. Entry ID: 194972. Action Date: 04/05/2023,United States,United States,2025-10-21T10:16:35.485128
https://www.wison.com/.com,com,DISCLOSED,Company: https://www.wison.com/. Entry ID: 533357. Action Date: 03/06/2023,unknown,United States,2025-10-21T10:16:36.714959
https://www.mchonline.org/.com,com,EVIDENCE,Company: https://www.mchonline.org/. Entry ID: 639482. Action Date: 29/04/2023,United States,United States,2025-10-21T10:16:37.226583
https://www.avidxchange.com/.com,com,DISCLOSED,Company: https://www.avidxchange.com/. Entry ID: 542214. Action: Leak. Action Date: 16/04/2023,United States,United States,2025-10-21T10:16:37.758309
https://www.100x.com/.com,com,DISCLOSED,Company: https://www.100x.com/. Entry ID: 599460. Action: Leak. Action Date: 14/03/2023,Unknown,United States,2025-10-21T10:16:38.363059
https://www.albanyentandallergy.com/.com,com,DISCLOSED,Company: https://www.albanyentandallergy.com/. Entry ID: 546344. Action Date: 27/03/2023,United States,United States,2025-10-21T10:16:39.686444
https://www.tranztec.com/.com,com,DISCLOSED,Company: https://www.tranztec.com/. Entry ID: 571802. Action Date: 03/03/2023,unknown,United States,2025-10-21T10:16:40.921375
https://omt-torino.com/.com,com,DISCLOSED,Company: https://omt-torino.com/. Entry ID: 571969. Action Date: 13/03/2023,Italy,Italy,2025-10-21T10:16:41.456308
https://www.aeroenginesolutions.com.com,com,DISCLOSED,Company: https://www.aeroenginesolutions.com. Entry ID: 689868. Action: Leak. Action Date: 20/03/2023,unknown,United States,2025-10-21T10:16:41.924699
https://www.clinicbarcelona.org/.com,com,DISCLOSED,Company: https://www.clinicbarcelona.org/. Entry ID: 602109. Action Date: 04/03/2023,Spain,Spain,2025-10-21T10:16:42.287674
https://www.avindustriesinc.com/.com,com,DISCLOSED,Company: https://www.avindustriesinc.com/. Entry ID: 694604. Action: Leak. Action Date: 20/03/2023,United States,United States,2025-10-21T10:16:42.825791
http://www.tanbridge-house-sch.co.uk.com,com,DISCLOSED,Company: http://www.tanbridge-house-sch.co.uk. Entry ID: 560052. Action Date: 10/03/2023,United Kingdom,United Kingdom,2025-10-21T10:16:43.377901
https://www.cospec.it/.com,com,DISCLOSED,Company: https://www.cospec.it/. Entry ID: 699858. Action Date: 10/03/2023,Italy,Italy,2025-10-21T10:16:43.904328
https://www.comune.taggia.im.it/.com,com,DISCLOSED,Company: https://www.comune.taggia.im.it/. Entry ID: 700859. Action Date: 10/03/2023,Italy,Italy,2025-10-21T10:16:44.444823
https://www.designcatapult.com/.com,com,DISCLOSED,Company: https://www.designcatapult.com/. Entry ID: 701782. Action Date: 10/03/2023,United States,United States,2025-10-21T10:16:45.767958
https://www.indonesiapower.co.id/.com,com,EVIDENCE,Company: https://www.indonesiapower.co.id/. Entry ID: 711553. Action Date: 12/02/2023,Indonesia,Indonesia,2025-10-21T10:16:46.297481
https://www.faraday-tech.com/.com,com,EVIDENCE,Company: https://www.faraday-tech.com/. Entry ID: 714935. Action Date: 06/10/2022,United States,United States,2025-10-21T10:16:46.809997
https://www.gov.kn.com,com,DISCLOSED,Company: https://www.gov.kn. Entry ID: 601506. Action Date: 27/01/2023,Kenya,Kenya,2025-10-21T10:16:48.158971
https://www.delawarelife.com/.com,com,DISCLOSED,Company: https://www.delawarelife.com/. Entry ID: 570797. Action Date: 04/02/2023,United States,United States,2025-10-21T10:16:48.596922
https:/www.esgroup.co.uk.com,com,DISCLOSED,Company: https:/www.esgroup.co.uk. Entry ID: 714864. Action Date: 30/01/2023,United Kingdom,United Kingdom,2025-10-21T10:16:49.160894
https://www.audiovideocorp.com/.com,com,DISCLOSED,Company: https://www.audiovideocorp.com/. Entry ID: 716305. Action Date: 30/01/2023,Unknown,United States,2025-10-21T10:16:49.724939
https://www.aesculapius.it/.com,com,DISCLOSED,Company: https://www.aesculapius.it/. Entry ID: 721049. Action Date: 04/02/2023,Italy,Italy,2025-10-21T10:16:50.255724
https://www.hshospitalservice.com/.com,com,DISCLOSED,Company: https://www.hshospitalservice.com/. Entry ID: 727029. Action Date: 31/12/2022,unknown,United States,2025-10-21T10:16:50.888416
https://www.thejeffriescompanies.com/jeffries-morris.com,com,DISCLOSED,Company: https://www.thejeffriescompanies.com/jeffries-morris. Entry ID: 731185. Action Date: 20/01/2023,United States,United States,2025-10-21T10:16:51.395254
https://www.dgcx.ae/.com,com,DISCLOSED,Company: https://www.dgcx.ae/. Entry ID: 732342. Action Date: 13/01/2023,United Arab Emirates,United Arab Emirates,2025-10-21T10:16:52.194240
https://www.holovis.com/.com,com,DISCLOSED,Company: https://www.holovis.com/. Entry ID: 738102. Action Date: 24/12/2022,unknown,United States,2025-10-21T10:16:53.431168
https://www.transmaldivian.com/.com,com,EVIDENCE,Company: https://www.transmaldivian.com/. Entry ID: 746321. Action Date: 31/12/2022,Maldives,Maldives,2025-10-21T10:16:54.131207
https://www.imi-hydronic.com/.com,com,DISCLOSED,Company: https://www.imi-hydronic.com/. Entry ID: 740608. Action Date: 04/12/2022,Unknown,United States,2025-10-21T10:16:54.625451
https://www.strem.com/.com,com,DISCLOSED,Company: https://www.strem.com/. Entry ID: 748814. Action: Leak. Action Date: 12/12/2022,unknown,United States,2025-10-21T10:16:55.917817
https://www.keralty.com/.com,com,SOLD,Company: https://www.keralty.com/. Entry ID: 750004. Action Date: 27/11/2022,unknown,United States,2025-10-21T10:16:56.497724
https://www.gov.vu/.com,com,EVIDENCE,Company: https://www.gov.vu/. Entry ID: 755723. Action Date: 06/10/2022,Vanuatu,Vanuatu,2025-10-21T10:16:57.121878
https://www.brycon.com/.com,com,EVIDENCE,Company: https://www.brycon.com/. Entry ID: 759727. Action: Leak. Action Date: 06/10/2022,United States,United States,2025-10-21T10:16:57.667803
https://www.smbsolutions.com.au/.com,com,DISCLOSED,Company: https://www.smbsolutions.com.au/. Entry ID: 757139. Action: Leak. Action Date: 06/10/2022,Australia,Australia,2025-10-21T10:16:58.174656
https://www.severnvalve.com/.com,com,DISCLOSED,Company: https://www.severnvalve.com/. Entry ID: 762192. Action Date: 05/10/2022,United States,United States,2025-10-21T10:16:58.732864
http://www.adata.com.com,com,DISCLOSED,Company: http://www.adata.com. Entry ID: 626667. Action: Leak. Action Date: */*/2022,United States,United States,2025-10-21T10:17:00.051795
https://atlasmining.com.ph/.com,com,DISCLOSED,Company: https://atlasmining.com.ph/. Entry ID: 764547. Action Date: 03/09/2022,Philippines,Philippines,2025-10-21T10:17:00.601353
https://www.ipca.com/.com,com,SOLD,Company: https://www.ipca.com/. Entry ID: 777272. Action Date: 03/09/2022,Brazil,Brazil,2025-10-21T10:17:01.104851
819460.com,com,DISCLOSED,Company: 819460. Entry ID: 819460. Action Date: 27/07/2022,unknown,United States,2025-10-21T10:17:01.697669
https://www.cfins.comhttps://www.fairfax.ca.com,com,DISCLOSED,Company: https://www.cfins.com https://www.fairfax.ca. Entry ID: 832948. Action Date: 20/03/2022,Canada,Canada,2025-10-21T10:17:02.229953
https://www.summitcare.net/.com,com,DISCLOSED,Company: https://www.summitcare.net/. Entry ID: 845926. Action Date: 10/06/2022,United States,United States,2025-10-21T10:17:02.816666
https://www.amd.com/.com,com,SOLD,Company: https://www.amd.com/. Entry ID: 862670. Action: Leak. Action Date: 05/01/2022,United States,United States,2025-10-21T10:17:03.337521
https://www.shoprite.co.za/.com,com,SOLD,Company: https://www.shoprite.co.za/. Entry ID: 879283. Action: Leak. Action Date: 06/06/2022,South Africa,South Africa,2025-10-21T10:17:03.929877
https://www.ahs-de.com.com,com,DISCLOSED,Company: https://www.ahs-de.com. Entry ID: 923991. Action Date: 16/04/2022,Germany,Germany,2025-10-21T10:17:04.554612
https://www.dellner.com.com,com,SOLD,Company: https://www.dellner.com. Entry ID: 922880. Action Date: 08/04/2022,unknown,United States,2025-10-21T10:17:05.048403
https://www.jeffersoncreditunion.org.com,com,DISCLOSED,Company: https://www.jeffersoncreditunion.org. Entry ID: 922981. Action Date: 10/12/2021,United States,United States,2025-10-21T10:17:05.549959
https://www.slga.com.com,com,DISCLOSED,Company: https://www.slga.com. Entry ID: 930444. Action Date: 20/12/2021,unknown,United States,2025-10-21T10:17:06.193958
